,username,public_repos,forked_repo_ratio,commit_count_last_6m,stars_total,followers,pull_requests_merged,avg_stars_per_repo,following,pull_requests_opened,issues_opened,readme_presence_ratio,cluster_label
2369,aoliver,47,0.07514295317758657,872,2,15,92,0.0,0,39,20,0.00039498966756580157,Cluster_3
2370,amber58,5,0.13420242632635027,192,74,22,25,34.17469146843578,14,0,0,0.000540630414009597,Cluster_1
2371,thomassmith,3,0.6447567265900929,119,13,57,11,0.0,9,0,30,4.634324484286785e-05,Cluster_2
2372,dylanmoreno,9,0.33966062048144274,169,4198,52,17,463.6942695558289,0,60,58,0.0016194645049105612,Cluster_1
2373,dsweeney,15,0.707947826701189,279,11,25,24,0.0,0,0,0,0.00128862452711077,Cluster_2
2374,gregorygray,39,0.557424744670142,831,15,24,80,0.0,0,0,0,0.007433656336052514,Cluster_2
2375,cheryltorres,64,0.25602117306151306,1379,6,59,135,0.0,0,41,60,0.002793508966399608,Cluster_1
2376,amandamueller,4,0.6508279504893281,127,330,5,19,63.380361677775085,0,38,0,0.0004227045934337395,Cluster_2
2377,fmartin,1,0.11627368029288065,128,16,255,12,34.55627357144073,113,7,16,5.6103129936621814e-05,Cluster_1
2378,renee27,3,0.5364103830800304,13,8,0,0,0.0,0,16,0,0.00021388256669222395,Cluster_2
2379,bryan05,10,0.43714810504503465,159,118,178,17,17.97180437899747,98,27,26,0.001151822648224643,Cluster_2
2380,jhunter,1,0.2678735828174408,0,2,18,4,29.350515078308636,54,3,3,0.00024539753056855985,Cluster_3
2381,xwilliams,1,0.6040049977395001,42,102,90,4,72.29409636435784,39,17,3,6.351361225376704e-05,Cluster_1
2382,rebeccagarcia,12,0.8713335923402825,248,817,34,32,53.59098556233958,41,22,22,0.0018147561575955547,Cluster_3
2383,derrick87,6,0.9989046997630767,112,91,33,15,18.784339157983663,0,0,0,0.00019643782400166949,Cluster_3
2384,russellshaun,7,0.6077627687434245,180,104,46,12,21.107639173608067,0,6,0,0.0015407941289254526,Cluster_1
2385,millertimothy,2,0.40470587432917016,101,158,67,7,101.06995002544652,33,0,0,0.0001392957533504286,Cluster_1
2386,ipoole,5,0.2252071002162016,23,718,12,3,160.94306258081195,40,1,0,0.0004047034019001208,Cluster_3
2387,aliciawhite,1,0.25709608939511175,0,292,94,0,293.9386725146148,0,0,0,0.00013082225370101837,Cluster_1
2388,petersontimothy,28,0.4794549781497657,601,73,3,61,8.67523626908796,0,45,36,0.0024911735555301316,Cluster_1
2389,amoss,34,0.36727770128070925,656,168,19,56,11.562694290398035,0,24,10,0.004161182872854761,Cluster_2
2390,nnguyen,0,0.9138145226249442,0,6,70,5,inf,177,14,17,0.0,Cluster_1
2391,paulmartin,1,0.36829546765570953,70,133,89,11,129.87249045290076,55,0,13,2.6730662741800926e-05,Cluster_3
2392,william45,0,0.3734445911454355,0,5,40,2,inf,0,31,37,0.0,Cluster_2
2393,mitchelljohnson,2,0.38353451243397696,24,17,11,0,17.67101717570213,0,0,10,5.7795599850132895e-05,Cluster_2
2394,umiller,6,0.8366202103676581,136,0,77,14,0.0,75,0,0,0.001143940594132951,Cluster_2
2395,fhayes,0,0.6507883208469019,0,68,7,0,inf,127,38,37,0.0,Cluster_2
2396,osanchez,1,0.6141688503188927,59,10,277,0,5.3093481496383905,124,0,5,8.160784702877017e-05,Cluster_2
2397,jhenderson,1,0.3341430223838622,0,244,17,0,283.34732222182987,0,0,54,0.0002569930481623338,Cluster_2
2398,meltonyvonne,10,0.8179041768324394,270,66,1,30,0.0,22,48,28,0.002061688678354664,Cluster_3
2399,omontgomery,8,0.038363861355701134,153,250,3,15,54.72856494709619,0,36,31,0.0014278153592431311,Cluster_2
2400,bbarajas,2,0.8707971723381132,73,4,21,14,33.694792860902396,0,22,10,0.0004156321046137906,Cluster_3
2401,williamdavis,9,0.5127498997939296,217,214,24,25,24.68710830244165,63,7,5,0.0011009799361375774,Cluster_3
2402,johnsonerin,3,0.3982502348634128,28,1466,385,6,475.06970797359764,161,51,30,0.00045406823811082475,Cluster_1
2403,andreahughes,4,0.4971672807176857,0,131,4,0,43.00639127316451,54,39,12,0.0002935889027017493,Cluster_2
2404,mclaughlinrebekah,90,0.6674155305338311,1818,137,21,180,5.42202806421214,0,91,59,0.007117580970123003,Cluster_1
2405,leedenise,55,0.01276542651789736,1103,44,4,104,0.0,8,48,44,0.004373890272168399,Cluster_1
2406,davidperkins,1,0.8715518564582477,47,12,9,3,0.0,47,4,0,0.00019321856685038037,Cluster_1
2407,pturner,25,0.4467395253113928,488,130,251,45,14.27159704290662,179,0,20,0.0011070323799635268,Cluster_1
2408,stevenwest,24,0.3429665197000782,458,2,3,43,18.752141496704283,13,0,17,0.00042941208159834055,Cluster_1
2409,zbrown,1,0.1382455656340571,120,15,48,17,8.544195973692247,33,15,0,8.63289271233762e-05,Cluster_3
2410,rowejessica,25,0.43946537435844213,426,1,36,44,0.0,48,30,0,0.001421323586930457,Cluster_2
2411,cbrown,74,0.49632277128437885,1516,9,19,156,13.494393031843224,32,26,26,0.010960252296668764,Cluster_2
2412,kristarodriguez,1,0.4036466944934778,0,105,43,0,101.55026231652128,0,18,0,0.00015197153104914445,Cluster_1
2413,michael61,1,0.6786600938268971,3,82,3,0,76.01346053408231,0,0,0,0.00015035629171094187,Cluster_2
2414,scottjared,34,0.420896528759226,664,36,240,71,0.0,14,43,68,0.001477446002575546,Cluster_1
2415,charvey,11,0.9614175778465733,179,45,360,25,0.0,218,0,0,0.0003350227111409084,Cluster_2
2416,sarah33,16,0.5992775178235918,348,1,21,27,53.44015516446511,0,0,0,0.002650440947128049,Cluster_3
2417,laurataylor,12,0.807477935651909,309,16,761,29,0.0,421,0,0,0.0003733368178498687,Cluster_2
2418,zachary03,13,0.10935590310947885,283,9,11,33,27.993474122552175,25,31,24,0.00014866480373504291,Cluster_3
2419,fboyd,1,0.3972912929459057,25,10,36,1,43.679866750381414,0,0,1,0.00018974034393005472,Cluster_2
2420,shannonlee,35,0.3368477014471527,650,97,172,60,0.0,79,48,75,0.003283296256002109,Cluster_2
2421,karen05,42,0.5694823881365918,865,7,10,78,7.5352628353620466,0,0,0,0.002499237591485803,Cluster_1
2422,rhonda00,5,0.8611135200614256,207,11,2,15,4.249569640660642,0,0,5,0.0008963457360877915,Cluster_1
2423,villanuevajustin,6,0.07833821776200667,100,0,1,1,0.0,46,0,28,0.0007018131129053744,Cluster_2
2424,matthewgreen,0,0.07257479804471079,0,19,441,0,inf,346,0,0,0.0,Cluster_1
2425,youngleslie,15,0.8503177081575989,271,4,9,31,1.2436360047521242,60,18,28,0.002027267518905419,Cluster_2
2426,tina30,17,0.21285008603835742,315,38,15,25,0.0,6,3,0,0.001212899183771274,Cluster_1
2427,bobby18,6,0.6687532544498137,0,5,3,1,38.66494010120514,64,0,43,0.0003975363679099525,Cluster_1
2428,ofaulkner,39,0.5428781323608052,800,39,83,84,0.0,127,4,27,0.006771710344833488,Cluster_3
2429,jackgraves,4,0.8328935948872295,37,25,6,3,45.268579941362496,0,15,0,5.794592207269568e-05,Cluster_3
2430,jonesdavid,17,0.12508890983640353,259,671,9,17,29.942760312583232,65,0,20,0.0027505408842396026,Cluster_2
2431,sarahfields,1,0.12978296572261128,57,81,31,7,119.24400841217867,53,0,32,6.046069431329151e-05,Cluster_2
2432,michael08,7,0.5568183602783076,85,1,4,8,10.271347081804066,61,0,0,0.000210170384574438,Cluster_3
2433,joangarrett,5,0.9463786533583709,83,3,15,7,11.865837915423944,48,0,0,0.0005410587962121754,Cluster_2
2434,pkim,10,0.41499775837075425,273,36,164,24,0.0,70,0,33,0.0004032575123314017,Cluster_3
2435,usmith,4,0.32694210025469495,9,6,38,1,13.038343608073776,120,0,1,0.00015911721621686525,Cluster_2
2436,clowery,6,0.6066893231978858,43,0,24,6,33.854268661625014,28,0,10,0.0008258323112874818,Cluster_1
2437,james22,25,0.9304486005450311,513,375,27,63,12.10345011879725,0,0,1,0.0013091348979789893,Cluster_1
2438,nicholasthompson,3,0.8369278328446237,117,121,11,12,33.54539702600098,30,0,22,0.00021929431146696892,Cluster_3
2439,phyllis38,0,0.9954836107332199,0,84,401,7,inf,249,0,12,0.0,Cluster_1
2440,teresa67,101,0.02256858320237709,2040,11,5,205,32.51114299121785,7,18,13,0.014020910221250533,Cluster_1
2441,oliviasmith,58,0.11285814471276223,1189,71,27,118,18.331162071056212,33,51,0,0.005218941289555276,Cluster_2
2442,samuel17,1,0.609467763366622,0,9,23,0,37.95359980942237,15,37,38,0.00016952523287614774,Cluster_1
2443,jonjackson,20,0.8205764393338497,439,47,91,37,8.622454209685392,12,9,23,0.002268880341464025,Cluster_2
2444,bwoodward,3,0.28524434230676654,103,6,105,11,2.786387135556639,11,3,0,0.0003361956117526184,Cluster_3
2445,moorejames,10,0.23921108803421876,184,507,19,8,59.178880781412644,0,0,0,0.0005693441008753359,Cluster_3
2446,rjoseph,11,0.7869757993812009,282,1,31,23,21.49407977915989,91,37,35,0.0009314952002962488,Cluster_2
2447,leblancdaniel,5,0.05638185385323158,156,304,32,16,55.8576351482427,4,54,37,0.0002805714961784609,Cluster_1
2448,dodsonemily,2,0.3693826475825851,45,35,0,10,44.873539867135726,0,0,0,0.0002307868051276588,Cluster_1
2449,ericapotts,2,0.5058092225923297,17,13,1,8,13.816611141317534,20,0,0,0.00016062908919685874,Cluster_3
2450,dariusjackson,1,0.5603486743503234,0,44,8,0,0.0,22,10,13,6.0505646957089535e-05,Cluster_3
2451,agarcia,2,0.7286151567927769,38,123,8,4,79.1698685421039,0,4,19,0.00021341463948533623,Cluster_2
2452,gregorylutz,6,0.35484572343065823,148,387,3,19,39.05389973476035,0,0,0,0.0012636637519293184,Cluster_3
2453,andersenangela,2,0.6126843446746072,23,58,61,0,46.183455213479746,0,15,5,0.00010387350731648971,Cluster_1
2454,clarkelauren,20,0.5853754227909563,290,6,20,31,18.330359964763325,0,38,0,0.0012453748060501188,Cluster_3
2455,icook,68,0.5476161006537471,1423,36,14,138,7.127263712330047,67,10,39,0.0050964873737701175,Cluster_2
2456,nicholas29,3,0.6404832931422122,69,871,3,6,301.20695131086717,0,77,50,0.0005714763792815827,Cluster_3
2457,danielmiles,10,0.2594491710680763,181,374,18,15,59.377415756879735,0,0,0,0.00039909639535446877,Cluster_1
2458,nicholasbenson,15,0.08464875358462898,342,169,0,36,1.3541131904521162,56,0,0,0.0003650188600749747,Cluster_3
2459,kalvarez,14,0.11927167203974343,356,138,15,38,25.725736051192428,32,14,0,0.0033733680670909537,Cluster_3
2460,morgan31,8,0.22458238265390107,19,116,22,6,37.760466059140725,0,71,87,0.0019516860528678956,Cluster_1
2461,lho,22,0.5001979355227852,461,266,28,47,47.29256104167866,0,0,0,0.0032777614783457937,Cluster_3
2462,chelseabowman,15,0.8404427505460201,228,14,1,23,0.0,16,0,0,0.002971789816852001,Cluster_2
2463,downsthomas,1,0.7012933420883841,44,2,28,13,10.170321299755363,0,16,4,0.00012882767916255622,Cluster_2
2464,ypeterson,27,0.7890406042020471,546,37,4,46,0.0,103,6,0,0.0036000328574781674,Cluster_3
2465,chanalyssa,27,0.3509756239260914,571,7,5,65,0.0,8,33,17,0.003386159846761511,Cluster_2
2466,robertduke,2,0.40465374164855017,15,4,58,0,9.180555448119602,0,0,0,0.00024699827739152496,Cluster_3
2467,hayley55,7,0.3936818859906128,46,9,412,7,2.834830581637056,149,0,0,0.0015385995335875978,Cluster_3
2468,jeffrey65,20,0.19187318440450152,377,2903,21,36,168.0500295704397,56,80,16,0.003009502888061314,Cluster_1
2469,carolyn84,5,0.06121665814357202,120,42,5,8,1.4764710081158157,0,0,22,0.0008121335436323915,Cluster_3
2470,mgeorge,36,0.5909160928272268,770,63,26,79,0.0,31,72,29,0.0012780618495286317,Cluster_2
2471,peterlynn,256,0.9892166834205861,5061,3,82,511,4.241803996763695,0,155,76,0.026072815285282765,Cluster_2
2472,matthew56,2,0.16682970495026284,91,1,50,11,0.0,28,0,0,0.00014285279341215,Cluster_3
2473,marygonzalez,0,0.046684819899273755,0,7,1229,0,inf,582,56,7,0.0,Cluster_2
2474,brian99,11,0.779531681823933,238,440,6,41,62.32197331545106,0,0,6,0.0011430056847462104,Cluster_1
2475,amanda68,21,0.2525860066847242,394,60,29,45,0.0,0,40,46,0.0019744698248474295,Cluster_1
2476,slee,5,0.8296438053529284,109,97,205,15,43.04953132899371,153,0,0,0.0006175799728056773,Cluster_1
2477,stevenssherry,65,0.7039366670345154,1344,125,186,132,14.069328536442814,68,0,0,0.009350726802982491,Cluster_1
2478,angeladiaz,0,0.9456735370508046,0,11,1,0,inf,0,0,0,0.0,Cluster_1
2479,randyperry,20,0.408927235756672,366,402,19,35,30.707573836755763,4,0,0,0.002512390291921534,Cluster_2
2480,elizabethhernandez,2,0.6619698394506341,49,10,186,10,15.449596461882546,173,1,0,0.00015985257685656196,Cluster_1
2481,andrea46,97,0.4648547808132707,2060,416,1534,201,12.74723196404014,811,23,0,0.021703330965363914,Cluster_2
2482,hunter47,146,0.6305886973085435,2876,73,57,282,0.0,68,11,0,0.009394094074756517,Cluster_1
2483,panderson,2,0.44959890600773733,142,1,11,16,0.0,0,14,8,0.00012395869875690663,Cluster_3
2484,johnsanchez,3,0.18863224642407483,160,8,4,17,29.590921988919074,0,2,0,0.0003592440832271362,Cluster_1
2485,lopezgerald,26,0.5078974160033809,515,1,560,47,0.0,339,25,29,0.002233262731277868,Cluster_1
2486,johnweber,4,0.5285842014374423,65,268,59,1,49.331876793292636,0,7,45,0.0004469463535407321,Cluster_3
2487,charles83,6,0.8106038482601611,85,31,5,15,14.316040388426835,6,31,54,0.0009222215870011095,Cluster_3
2488,daviddouglas,7,0.7355207057935812,136,0,14,15,0.0,0,1,0,0.0017258668149102015,Cluster_3
2489,chadjackson,0,0.6637916239414441,0,65,31,0,inf,0,30,34,0.0,Cluster_1
2490,ngross,7,0.11338709555257254,136,12,45,7,0.0,106,0,13,0.0001569333743912481,Cluster_3
2491,qthomas,2,0.720616290663715,114,2,5,9,0.0,38,0,0,0.00017093738252031254,Cluster_3
2492,huntermichael,3,0.5003051563545148,29,678,7,6,207.75515496030852,52,42,29,0.00038166357802412164,Cluster_3
2493,dawsonlisa,64,0.8940995361061592,1267,40,1,129,16.75323524523518,39,72,60,0.009150061969879953,Cluster_3
2494,smithsamantha,1,0.9198709341305428,0,19,95,5,16.72344371075201,40,17,32,1.927351022668311e-05,Cluster_3
2495,todd88,25,0.05515659060178546,518,16,12,44,25.685598910317843,0,0,0,0.002720396004342999,Cluster_1
2496,pmassey,4,0.8206415603544788,93,2,40,10,0.0,0,0,18,0.0008599260156403015,Cluster_3
2497,reynoldsvictoria,4,0.03769739042267062,83,3,169,15,0.0,74,41,66,0.00016422822917266046,Cluster_1
2498,mbuckley,24,0.36716962569502265,469,334,27,53,16.89207365165499,102,50,52,0.006300260394221723,Cluster_3
2499,todd09,12,0.5422999756210791,225,14,16,24,38.28624510279497,0,4,40,0.0009380496396590222,Cluster_3
2500,kaiserpamela,17,0.14810079862712744,365,34,26,48,12.619736587240043,0,78,0,0.001661919260221152,Cluster_3
2501,nmcdonald,31,0.7463138125690768,618,0,22,64,64.30748392425664,0,29,32,0.0028167449453869475,Cluster_3
2502,wrightjennifer,4,0.008354704172138572,95,3,130,14,7.3911824189817725,117,0,6,0.0005449856727210048,Cluster_2
2503,christinagomez,2,0.16859904843403684,50,99,32,5,54.21104422576181,108,0,25,0.0003984161057382006,Cluster_2
2504,suzanne04,1,0.5807968298534757,76,65,8,3,21.892746578841653,19,0,0,0.00019890929886544445,Cluster_1
2505,mauricebyrd,2,0.7143875620372924,73,777,96,2,397.05894881177056,67,3,0,0.00013378043599165343,Cluster_2
2506,tony11,616,0.9166431026939161,12329,371,127,1233,3.9756279276585538,68,345,229,0.019747596025894536,Cluster_2
2507,william06,47,0.7054966519346239,1015,21,2,100,0.0,22,0,0,0.001439360709341543,Cluster_2
2508,eric85,0,0.671779270254866,21,77,200,0,inf,138,0,6,0.0,Cluster_3
2509,victoriasanchez,1,0.3943411463506643,85,18,34,3,16.63798851315642,38,18,10,3.913825731475241e-05,Cluster_1
2510,matthew95,15,0.0012844255268014138,330,1337,30,31,85.53475027469206,39,0,0,0.0022587007403951304,Cluster_2
2511,fnunez,16,0.12015925873562194,227,261,90,26,58.10679926251922,83,80,62,0.0026349140929939215,Cluster_1
2512,melissamurray,16,0.5345545447560391,385,44,8,38,0.0,0,36,0,0.002534518114468832,Cluster_3
2513,robert88,5,0.6751298858444197,106,47,84,10,12.786274477077146,42,0,0,0.001363789397832767,Cluster_2
2514,brownmartin,6,0.4174482838964625,117,446,11,6,66.2553116656092,20,39,19,0.0007314861084155023,Cluster_3
2515,brianpugh,12,0.7306790115283902,254,93,2,25,23.418623732877606,21,27,0,0.002644430442159145,Cluster_1
2516,gfletcher,8,0.5218622953321788,142,547,4,20,71.91027399944414,0,23,44,0.0007514830596303433,Cluster_1
2517,margaretwilson,0,0.07417619559431221,11,0,47,1,,31,0,0,0.0,Cluster_3
2518,clarkwilliam,5,0.19201625096794883,70,75,4,0,0.0,0,15,28,0.0005997551661173069,Cluster_3
2519,rodrigueztimothy,2,0.8399982232439429,103,13,224,4,11.366164505775005,23,0,0,0.0002026436147680596,Cluster_3
2520,lindsey27,9,0.7249127466244395,174,781,119,20,80.58625230618276,108,44,44,0.0009833445701610205,Cluster_2
2521,xcline,650,0.894761987012495,12980,535,148,1296,0.0,17,221,92,0.04021367217044288,Cluster_2
2522,sarah84,12,0.11755724912093657,193,35,24,18,0.0,3,0,35,0.002192448904545076,Cluster_2
2523,taylorkatherine,4,0.9902225346150739,93,525,29,6,159.91564345440392,0,0,28,0.0005898732640804849,Cluster_1
2524,michelestanley,29,0.2094067139499336,589,820,3,61,45.410725585842954,80,0,0,0.0024523176748836866,Cluster_2
2525,christophererickson,15,0.01177987628664201,319,37,89,30,31.080786619479305,40,5,0,0.000653905602974885,Cluster_1
2526,steven30,13,0.9974229390535542,208,2834,35,19,240.93958601561908,1,0,11,0.00021756640034125286,Cluster_2
2527,grahamdavid,18,0.28107388544511314,279,31,47,23,13.568568264771454,60,0,0,0.0004261200396580403,Cluster_1
2528,donnamurphy,161,0.6680194525125599,3251,22,252,329,0.0,233,86,52,0.013018756011706017,Cluster_1
2529,smithkelli,1,0.1766823141763052,94,157,8,8,193.86774328143719,24,63,17,1.6791366993485754e-05,Cluster_3
2530,pgreen,15,0.5802285321991417,248,17,16,27,0.0,0,0,0,0.000732537122857799,Cluster_2
2531,chelsea17,1,0.9040349864545593,99,38,32,3,32.63184751850076,50,29,1,0.00013381279941165411,Cluster_2
2532,dwilson,17,0.3201811674284386,354,418,4,44,38.72628090665607,0,53,11,0.0017425831913541706,Cluster_2
2533,sgray,1,0.6702539760443592,19,34,15,8,49.1308157437481,9,0,42,2.3963962830778428e-05,Cluster_2
2534,jimenezrobert,3,0.1879035887984165,40,1,42,0,11.778067872224497,120,0,19,0.00018450221792228917,Cluster_2
2535,michellegutierrez,4,0.6247953987187252,10,64,12,0,7.994230373418205,13,0,0,0.0006439732737675871,Cluster_3
2536,hudsonjohnathan,31,0.33645035181751015,669,9,143,69,0.0,76,0,0,0.0008157472066723007,Cluster_1
2537,cclark,29,0.21120825858795167,541,157,2,47,56.10444447557101,2,65,60,0.0072784011945035915,Cluster_1
2538,hernandezmary,1,0.31318205070363514,0,115,108,0,114.21372123000333,34,7,28,5.2267963480328146e-05,Cluster_3
2539,adamewing,8,0.17884106850779935,209,468,54,23,55.26457230722328,42,27,0,0.0005511766618535762,Cluster_2
2540,duncanstephanie,2,0.9019161078378828,0,169,8,0,70.22887018122493,42,0,17,0.00014993796680576318,Cluster_1
2541,catherinehill,1,0.39718688631712884,0,235,5,2,239.89340698141916,0,0,6,8.186590087771322e-05,Cluster_3
2542,powelljulie,5,0.24527930497436734,99,9,0,6,5.7604560115614145,0,22,0,0.0007759645309692642,Cluster_2
2543,perezkyle,4,0.4484078410159329,94,140,6,0,34.67547582591409,26,39,13,0.0003219232621101782,Cluster_1
2544,michellerosales,281,0.32053616680649555,5644,1145,96,569,11.709266031843132,154,150,86,0.05725226308723655,Cluster_3
2545,medinajacob,14,0.744419253813326,264,9,18,31,35.913607191704216,0,21,13,0.002823294785408579,Cluster_1
2546,kelsey52,0,0.9712199118854944,126,845,114,25,inf,0,0,0,0.0,Cluster_3
2547,nicholasware,3,0.4380336566976468,48,12,7,0,4.861674844042401,37,22,0,0.0004737990832039914,Cluster_1
2548,blackadam,34,0.8610333999722404,668,7,58,70,0.0,116,57,18,0.0030046121926648457,Cluster_2
2549,castrocrystal,169,0.5658630735596195,3340,56,6,324,6.22532816325812,29,96,44,0.015188432607237632,Cluster_1
2550,xbarker,0,0.15723566509423348,6,120,4,9,inf,88,0,0,0.0,Cluster_3
2551,yjohnson,0,0.6906227420813416,30,170,17,5,inf,48,49,26,0.0,Cluster_1
2552,alyssabrown,122,0.5134344971258201,2500,5,7,245,0.0,38,32,26,0.013650751619425961,Cluster_2
2553,rachel21,13,0.6506065232521034,185,72,1,22,7.4943571948550325,0,18,55,0.00216815462038365,Cluster_1
2554,rodneyfarmer,2,0.889687412571665,27,9,15,0,13.095392438099543,21,29,39,0.0003946208103321524,Cluster_2
2555,cmiller,16,0.4404345706560461,342,2,23,35,37.334527063845904,10,40,56,0.0008716767743682541,Cluster_3
2556,alexandra55,0,0.9011776232173556,29,6,134,3,inf,63,0,0,0.0,Cluster_1
2557,pharmon,7,0.7506690142816549,140,8,81,22,0.0,27,7,0,0.0004080449430630093,Cluster_2
2558,williamsonrobert,12,0.48860492587798476,267,84,125,35,0.0,73,7,24,0.000610660574309001,Cluster_1
2559,scottroberts,29,0.6032221356579637,539,263,59,50,0.0,0,57,33,0.003564606366740025,Cluster_3
2560,roberto03,1,0.32558113251901144,97,2,33,14,0.0,57,14,26,0.00017550677775689453,Cluster_1
2561,kathybowers,8,0.9835972997387742,209,62,3,22,45.31084070898763,0,47,6,0.00031415110790087956,Cluster_2
2562,kevinmccullough,1,0.667351163050396,0,3,25,0,8.756209938527396,0,16,25,0.00016287595490682675,Cluster_3
2563,charlesstokes,10,0.043846852496629896,146,102,49,11,0.0,41,2,0,0.000431466495052036,Cluster_1
2564,carolyn44,1,0.32662190574800876,0,10,178,11,0.0,42,6,0,0.00017562550533811489,Cluster_2
2565,brownpatrick,4,0.6233144337590575,113,4,56,13,0.0,0,47,19,0.0005647102955842846,Cluster_1
2566,bishopcharles,1,0.0563332777992398,0,139,129,4,126.81401210987244,45,0,12,5.480763366964149e-05,Cluster_1
2567,nburns,19,0.023884191319142767,363,11,4,35,26.9040516935241,0,36,40,0.0023198583704759955,Cluster_3
2568,nicholssusan,26,0.45002423952780257,542,18,12,51,0.09343875115270162,41,0,0,0.0021854478952060097,Cluster_1
